region_id,helcom_id,month,year,chla_conc
BHI-031,EST-010,7,2012,3.522
BHI-029,SWE-011,7,2012,2.2
BHI-029,SWE-011,7,2012,2.2
BHI-029,SWE-011,7,2012,2.4
BHI-029,SWE-011,7,2012,2.4
BHI-029,SWE-011,7,2012,6.1
BHI-029,SWE-011,7,2012,6.1
BHI-029,SWE-011,7,2012,12.5
BHI-029,SWE-011,7,2012,12.5
BHI-029,SWE-011,7,2012,5.2
BHI-029,SWE-011,7,2012,5.2
BHI-029,SWE-011,7,2012,6.2
BHI-029,SWE-011,7,2012,6.2
BHI-029,SWE-011,7,2012,6.3
BHI-029,SWE-011,7,2012,6.3
BHI-029,SWE-011,7,2012,3.5
BHI-029,SWE-011,7,2012,3.5
BHI-029,SWE-011,7,2012,5.2
BHI-029,SWE-011,7,2012,5.2
BHI-032,FIN-004,7,2012,2.7
BHI-032,FIN-004,7,2012,4.4
BHI-032,FIN-004,7,2012,3.7
BHI-031,EST-011,7,2012,4.68
BHI-031,EST-010,7,2012,3.185
BHI-025,EST-011,7,2012,3.627
BHI-025,EST-011,7,2012,18.01
BHI-029,SWE-011,7,2012,2.5
BHI-029,SWE-011,7,2012,3.5
BHI-041,SWE-022,7,2012,1.6
BHI-026,SWE-007,7,2012,6.1
BHI-026,SWE-007,7,2012,6.1
BHI-026,SWE-007,7,2012,2.3
BHI-026,SWE-007,7,2012,2.3
BHI-026,SWE-007,7,2012,3.6
BHI-026,SWE-007,7,2012,3.6
BHI-026,SWE-007,7,2012,2.8
BHI-026,SWE-007,7,2012,2.8
BHI-026,SWE-007,7,2012,3
BHI-026,SWE-007,7,2012,3
BHI-026,SWE-007,7,2012,3.5
BHI-026,SWE-007,7,2012,3.5
BHI-026,SWE-012,7,2012,3.1
BHI-026,SWE-012,7,2012,3.1
BHI-026,SWE-012,7,2012,3.2
BHI-026,SWE-013,7,2012,5.1
BHI-029,SWE-024,7,2012,8.8
BHI-029,SWE-024,7,2012,8.8
BHI-032,FIN-001,7,2012,2.8
BHI-032,FIN-001,7,2012,5.9
BHI-032,FIN-001,7,2012,16
BHI-032,FIN-001,7,2012,7.1
BHI-032,FIN-001,7,2012,24
BHI-032,FIN-001,7,2012,6.5
BHI-032,FIN-001,7,2012,5.4
BHI-032,FIN-001,7,2012,13
BHI-032,FIN-001,7,2012,11
BHI-038,FIN-009,7,2012,2.9
BHI-038,FIN-009,7,2012,4.1
BHI-042,FIN-011,7,2012,1.95
BHI-041,SWE-022,7,2012,1.3
BHI-041,SWE-022,7,2012,1.3
BHI-041,SWE-022,7,2012,3.8
BHI-041,SEA-017,7,2012,3.8
BHI-041,SEA-017,7,2012,3.7
BHI-041,SEA-017,7,2012,23
BHI-041,SWE-022,7,2012,6.9
BHI-041,SWE-022,7,2012,9.4
BHI-041,SWE-022,7,2012,6.6
BHI-041,SWE-022,7,2012,5.2
BHI-041,SWE-022,7,2012,3.6
BHI-003,DEN-103,7,2012,2.873333333333333
BHI-003,DEN-102,7,2012,2.683333333333333
BHI-042,FIN-011,7,2012,1.95
BHI-003,DEN-060,7,2012,4
BHI-026,SWE-007,7,2012,1.9
BHI-026,SWE-007,7,2012,1.9
BHI-026,SWE-007,7,2012,1.4
BHI-026,SWE-007,7,2012,1.4
BHI-026,SWE-012,7,2012,5.4
BHI-026,SWE-012,7,2012,5.4
BHI-026,SWE-012,7,2012,3.1
BHI-026,SWE-012,7,2012,3.1
BHI-026,SWE-012,7,2012,2.1
BHI-026,SWE-012,7,2012,2.1
BHI-026,SWE-012,7,2012,2.1
BHI-026,SWE-012,7,2012,2
BHI-026,SWE-012,7,2012,2.25
BHI-026,SWE-012,7,2012,4
BHI-026,SWE-012,7,2012,3.8
BHI-026,SWE-012,7,2012,4.3
BHI-026,SWE-012,7,2012,4.3
BHI-026,SWE-012,7,2012,4.5
BHI-026,SWE-012,7,2012,4.5
BHI-026,SWE-013,7,2012,16
BHI-026,SWE-013,7,2012,16
BHI-026,SWE-013,7,2012,13.5
BHI-026,SWE-013,7,2012,15
BHI-026,SWE-013,7,2012,13
BHI-026,SWE-013,7,2012,13
BHI-029,SWE-011,7,2012,7.660536
BHI-029,SWE-011,7,2012,2.667411
BHI-029,SWE-011,7,2012,3.002208
BHI-029,SWE-011,7,2012,4.408962
BHI-029,SWE-011,7,2012,5.213113
BHI-029,SWE-011,7,2012,3.092584
BHI-029,SWE-011,7,2012,2.920044
BHI-029,SWE-011,7,2012,3.27522
BHI-035,SWE-017,7,2012,3.42
BHI-038,FIN-008,7,2012,4.2
BHI-038,FIN-008,7,2012,5.7
BHI-038,FIN-008,7,2012,3.5
BHI-038,FIN-008,7,2012,2.6
BHI-038,FIN-008,7,2012,13
BHI-038,FIN-009,7,2012,2.7
BHI-040,FIN-006,7,2012,8
BHI-040,FIN-006,7,2012,3.8
BHI-040,FIN-006,7,2012,3.8
BHI-040,FIN-006,7,2012,4.9
BHI-040,FIN-006,7,2012,4.9
BHI-040,FIN-007,7,2012,1.45
BHI-039,SWE-020,7,2012,2.9
BHI-042,FIN-010,7,2012,7.8
BHI-039,SWE-020,7,2012,24
BHI-039,SWE-020,7,2012,24
BHI-039,SWE-020,7,2012,110
BHI-039,SWE-020,7,2012,57
BHI-039,SWE-020,7,2012,4.9
BHI-042,FIN-010,7,2012,12
BHI-042,FIN-010,7,2012,12
BHI-039,SWE-020,7,2012,8.3
BHI-039,SWE-020,7,2012,8.3
BHI-042,FIN-011,7,2012,5.3
BHI-039,SWE-020,7,2012,4.2
BHI-039,SWE-020,7,2012,13
BHI-042,FIN-011,7,2012,1.7
BHI-041,SWE-022,7,2012,1.9
BHI-041,SWE-022,7,2012,1.9
BHI-041,SWE-022,7,2012,2.2
BHI-041,SWE-022,7,2012,2.7
BHI-042,FIN-011,7,2012,4.9
BHI-042,FIN-011,7,2012,5.1
BHI-042,FIN-010,7,2012,4.9
BHI-042,FIN-011,7,2012,5
BHI-042,FIN-011,7,2012,4.9
BHI-003,DEN-066,7,2012,1.7000000000000002
BHI-003,DEN-060,7,2012,4
BHI-003,DEN-057,7,2012,1.6500000000000001
BHI-040,FIN-006,7,2012,3.8
BHI-040,FIN-006,7,2012,4.9
BHI-040,FIN-007,7,2012,1.45
BHI-042,FIN-010,7,2012,12
BHI-042,FIN-011,7,2012,1.7
BHI-008,SEA-004,7,2012,2.76
BHI-017,POL-001,7,2012,41.5
BHI-017,POL-001,7,2012,16.2
BHI-008,SEA-004,7,2012,2.76
BHI-009,DEN-099,7,2012,0.8
BHI-003,DEN-017,7,2012,8.6
BHI-018,POL-004,7,2012,4.666666666666667
BHI-018,POL-010,7,2012,1.67
BHI-018,POL-010,7,2012,2.3
BHI-003,DEN-014,7,2012,3.3
BHI-026,SWE-012,7,2012,3.6
BHI-026,SWE-012,7,2012,3.6
BHI-026,SWE-012,7,2012,6
BHI-026,SWE-012,7,2012,2.1
BHI-026,SWE-012,7,2012,2.1
BHI-034,EST-005,7,2012,4.7935
BHI-034,EST-005,7,2012,2.603
BHI-034,EST-005,7,2012,2.1735
BHI-037,SWE-016,7,2012,10
BHI-037,SWE-016,7,2012,10
BHI-035,SWE-016,7,2012,57.8
BHI-035,SWE-016,7,2012,57.8
BHI-037,SWE-017,7,2012,3.9
BHI-037,SWE-017,7,2012,3.9
BHI-037,SWE-016,7,2012,3.2
BHI-037,SWE-016,7,2012,3.2
BHI-032,FIN-002,7,2012,4
BHI-032,FIN-001,7,2012,2.5
BHI-032,FIN-001,7,2012,5.3
BHI-032,FIN-001,7,2012,4.7
BHI-032,FIN-001,7,2012,6.9
BHI-032,FIN-001,7,2012,9.5
BHI-032,FIN-001,7,2012,17
BHI-032,FIN-001,7,2012,5.4
BHI-037,SWE-016,7,2012,9.7
BHI-037,SWE-016,7,2012,9.71
BHI-037,SWE-016,7,2012,8.7
BHI-037,SWE-016,7,2012,8.7
BHI-037,SWE-016,7,2012,6.5
BHI-037,SWE-016,7,2012,6.5
BHI-037,SWE-017,7,2012,6.2
BHI-037,SWE-017,7,2012,6.2
BHI-032,FIN-004,7,2012,4
BHI-032,FIN-003,7,2012,3.2
BHI-040,FIN-006,7,2012,2.2
BHI-040,FIN-006,7,2012,2.2
BHI-040,FIN-007,7,2012,1.7
BHI-040,FIN-007,7,2012,2.2
BHI-040,FIN-007,7,2012,1.6
BHI-042,FIN-010,7,2012,5.8
BHI-042,FIN-010,7,2012,4.5
BHI-042,FIN-010,7,2012,8.2
BHI-042,FIN-010,7,2012,2.5
BHI-042,FIN-010,7,2012,2.7
BHI-042,FIN-010,7,2012,2.2
BHI-042,FIN-011,7,2012,1.7
BHI-042,FIN-010,7,2012,2
BHI-042,FIN-010,7,2012,9.3
BHI-042,FIN-011,7,2012,5.3
BHI-042,FIN-011,7,2012,1.9
BHI-042,FIN-011,7,2012,1.3
BHI-042,FIN-011,7,2012,4
BHI-042,FIN-010,7,2012,3
BHI-008,SEA-004,7,2012,2.76
BHI-009,DEN-099,7,2012,0.8
BHI-003,DEN-017,7,2012,8.6
BHI-007,SEA-004,7,2012,1.3866666666666667
BHI-003,DEN-014,7,2012,3.3
BHI-034,EST-005,7,2012,5.44
BHI-040,FIN-006,7,2012,2.2
BHI-040,FIN-007,7,2012,1.7
BHI-040,FIN-007,7,2012,2.2
BHI-040,FIN-007,7,2012,1.6
BHI-042,FIN-010,7,2012,2.5
BHI-042,FIN-011,7,2012,1.3
BHI-010,SEA-005,7,2012,2.4566666666666666
BHI-010,SEA-005,7,2012,2.283333333333333
BHI-010,SEA-005,7,2012,1.9266666666666667
BHI-013,SEA-006,7,2012,2.643333333333333
BHI-013,SEA-006,7,2012,2.4833333333333334
BHI-010,SEA-005,7,2012,2.4566666666666666
BHI-010,SEA-005,7,2012,2.283333333333333
BHI-010,SEA-005,7,2012,1.9266666666666667
BHI-026,SWE-012,7,2012,2.2
BHI-026,SWE-012,7,2012,2.2
BHI-026,SWE-012,7,2012,2.8
BHI-026,SWE-012,7,2012,2.6
BHI-026,SWE-012,7,2012,1.6
BHI-026,SWE-012,7,2012,1.6
BHI-026,SWE-012,7,2012,2.3
BHI-026,SWE-012,7,2012,5.3
BHI-026,SWE-012,7,2012,5.3
BHI-026,SWE-012,7,2012,1.9
BHI-026,SWE-012,7,2012,1.9
BHI-026,SWE-012,7,2012,6.1
BHI-026,SWE-012,7,2012,6.1
BHI-026,SWE-011,7,2012,2.2
BHI-026,SWE-011,7,2012,2.22
BHI-026,SWE-011,7,2012,2.2
BHI-029,SWE-011,7,2012,1.3
BHI-029,SWE-011,7,2012,3.78
BHI-034,EST-001,7,2012,1.83475
BHI-034,EST-001,7,2012,1.2155
BHI-034,EST-001,7,2012,2.11025
BHI-032,FIN-003,7,2012,7.1
BHI-032,FIN-003,7,2012,6.4
BHI-032,FIN-003,7,2012,8.7
BHI-032,FIN-003,7,2012,12
BHI-032,FIN-003,7,2012,11
BHI-032,FIN-003,7,2012,13
BHI-032,FIN-003,7,2012,12
BHI-032,FIN-003,7,2012,14
BHI-032,FIN-003,7,2012,16
BHI-032,FIN-004,7,2012,4.2
BHI-040,FIN-006,7,2012,11.7
BHI-040,FIN-006,7,2012,5.1
BHI-040,FIN-007,7,2012,4.7
BHI-040,FIN-006,7,2012,6.2
BHI-040,FIN-006,7,2012,4.4
BHI-040,FIN-006,7,2012,6.5
BHI-040,FIN-006,7,2012,5.2
BHI-040,FIN-006,7,2012,7.9
BHI-040,FIN-006,7,2012,7.2
BHI-040,FIN-006,7,2012,5
BHI-040,FIN-006,7,2012,7.3
BHI-040,FIN-007,7,2012,3.9
BHI-040,FIN-006,7,2012,9.8
BHI-040,FIN-006,7,2012,13.9
BHI-040,FIN-006,7,2012,15.2
BHI-040,FIN-006,7,2012,9.1
BHI-040,FIN-006,7,2012,8.5
BHI-040,FIN-006,7,2012,4.3
BHI-040,FIN-006,7,2012,8.2
BHI-040,FIN-006,7,2012,8.3
BHI-040,FIN-006,7,2012,4
BHI-040,FIN-006,7,2012,4.1
BHI-040,FIN-007,7,2012,2.7
BHI-040,FIN-007,7,2012,1.4
BHI-042,FIN-011,7,2012,5
BHI-042,FIN-011,7,2012,5
BHI-042,FIN-011,7,2012,6.1
BHI-042,FIN-011,7,2012,4.3
BHI-042,FIN-011,7,2012,7.5
BHI-042,FIN-010,7,2012,7.5
BHI-042,FIN-010,7,2012,7.4
BHI-042,FIN-010,7,2012,7.5
BHI-042,FIN-010,7,2012,10.2
BHI-042,FIN-010,7,2012,7.7
BHI-042,FIN-011,7,2012,4
BHI-042,FIN-010,7,2012,8.7
BHI-010,SEA-005,7,2012,2.135
BHI-010,SEA-005,7,2012,2.283333333333333
BHI-010,SEA-005,7,2012,1.7200000000000002
BHI-034,EST-001,7,2012,16.87
BHI-040,FIN-007,7,2012,2.7
BHI-040,FIN-007,7,2012,1.4
BHI-012,SEA-006,7,2012,2.02
BHI-028,EST-016,7,2012,5.7363333333333335
BHI-029,SWE-011,7,2012,2.5
BHI-029,SWE-011,7,2012,2.5
BHI-029,SWE-011,7,2012,4
BHI-029,SWE-011,7,2012,4
BHI-029,SWE-011,7,2012,1.9
BHI-029,SWE-011,7,2012,1.9
BHI-028,EST-008,7,2012,6.492
BHI-028,EST-008,7,2012,19.07
BHI-028,EST-008,7,2012,50.717666666666666
BHI-028,EST-008,7,2012,4.85
BHI-028,EST-008,7,2012,4.34
BHI-029,SWE-011,7,2012,1.5
BHI-015,SEA-007,7,2012,1.7899999999999998
BHI-021,SEA-009,7,2012,3.9299999999999997
BHI-026,SWE-011,7,2012,13.9
BHI-026,SWE-011,7,2012,13.9
BHI-026,SWE-011,7,2012,18.8
BHI-026,SWE-011,7,2012,18.8
BHI-026,SWE-011,7,2012,16.8
BHI-026,SWE-011,7,2012,16.8
BHI-026,SWE-011,7,2012,27.9
BHI-026,SWE-011,7,2012,27.9
BHI-026,SWE-011,7,2012,27.4
BHI-026,SWE-011,7,2012,27.4
BHI-029,SWE-011,7,2012,2.9
BHI-024,SEA-009,7,2012,5.44
BHI-013,GER-011,7,2012,11
BHI-003,DEN-037,7,2012,1
BHI-003,DEN-013,7,2012,0.9
BHI-003,DEN-033,7,2012,0.87
BHI-003,DEN-010,7,2012,1.3
BHI-002,DEN-002,7,2012,2.1
BHI-029,SWE-024,7,2012,11.6
BHI-029,SWE-024,7,2012,4.1
BHI-029,SWE-024,7,2012,4.7
BHI-029,SWE-024,7,2012,5.3
BHI-029,SWE-011,7,2012,5.3
BHI-029,SWE-011,7,2012,4.6
BHI-029,SWE-024,7,2012,7.7
BHI-029,SWE-024,7,2012,8.2
BHI-029,SWE-011,7,2012,3.7
BHI-029,SWE-024,7,2012,7
BHI-029,SWE-011,7,2012,5.7
BHI-029,SWE-011,7,2012,4.9
BHI-029,SWE-011,7,2012,3.7
BHI-032,FIN-003,7,2012,3
BHI-032,FIN-003,7,2012,4.8
BHI-032,FIN-003,7,2012,2.4
BHI-032,FIN-003,7,2012,2.3
BHI-038,FIN-008,7,2012,3.4
BHI-037,SEA-015,7,2012,2.035
BHI-037,SWE-018,7,2012,2.625
BHI-042,FIN-011,7,2012,2.5
BHI-010,GER-002,7,2012,81.9
BHI-003,DEN-037,7,2012,1
BHI-003,DEN-013,7,2012,0.9
BHI-003,DEN-033,7,2012,0.87
BHI-003,DEN-051,7,2012,1.35
BHI-003,DEN-010,7,2012,1.3
BHI-003,SEA-002,7,2012,1.5366666666666666
BHI-003,DEN-027,7,2012,7.72
BHI-002,DEN-002,7,2012,2.1
BHI-002,SEA-001,7,2012,0.925
BHI-002,SEA-001,7,2012,0.9
BHI-002,DEN-106,7,2012,0.7
BHI-016,GER-016,7,2012,61.2
BHI-016,GER-016,7,2012,36.3
BHI-012,DEN-023,7,2012,1.3
BHI-003,DEN-045,7,2012,11.19
BHI-003,DEN-028,7,2012,1.62
BHI-003,DEN-083,7,2012,9.7
BHI-026,SWE-014,7,2012,3.0266666666666664
BHI-026,SWE-014,7,2012,3.0266666666666664
BHI-029,SWE-024,7,2012,9.5
BHI-029,SWE-024,7,2012,9.5
BHI-032,FIN-002,7,2012,3
BHI-032,FIN-002,7,2012,2.9
BHI-032,FIN-002,7,2012,2.1
BHI-032,FIN-002,7,2012,2.1
BHI-032,FIN-002,7,2012,2.3
BHI-032,FIN-001,7,2012,2.9
BHI-032,FIN-002,7,2012,2.9
BHI-032,FIN-002,7,2012,3.2
BHI-032,FIN-002,7,2012,3.2
BHI-032,FIN-001,7,2012,3.8
BHI-032,FIN-004,7,2012,5.9
BHI-038,FIN-009,7,2012,3.2
BHI-038,FIN-009,7,2012,3.2
BHI-038,FIN-009,7,2012,3.2
BHI-037,SEA-015,7,2012,2.385
BHI-039,SWE-020,7,2012,2.09
BHI-003,DEN-096,7,2012,1
BHI-003,DEN-096,7,2012,0.9
BHI-003,DEN-045,7,2012,11.19
BHI-003,DEN-028,7,2012,1.62
BHI-003,DEN-105,7,2012,0.8966666666666667
BHI-003,DEN-105,7,2012,1.5333333333333334
BHI-003,DEN-083,7,2012,9.7
BHI-002,DEN-086,7,2012,1.4
BHI-026,SWE-014,7,2012,3.0266666666666664
BHI-032,FIN-002,7,2012,3
BHI-032,FIN-002,7,2012,2.9
BHI-032,FIN-002,7,2012,2.1
BHI-032,FIN-002,7,2012,3.2
BHI-038,FIN-009,7,2012,3.2
BHI-038,FIN-009,7,2012,3.2
BHI-018,POL-003,8,2012,29.6
BHI-018,POL-003,8,2012,23.7
BHI-018,POL-003,8,2012,38.45
BHI-003,DEN-030,8,2012,8.2
BHI-012,DEN-022,8,2012,3
BHI-003,DEN-069,8,2012,14
BHI-003,DEN-068,8,2012,3.1
BHI-002,DEN-074,8,2012,4
BHI-026,SEA-010,8,2012,3.3133333333333335
BHI-026,SEA-010,8,2012,3.3133333333333335
BHI-029,SEA-012,8,2012,3.29
BHI-029,SEA-012,8,2012,3.29
BHI-032,FIN-001,8,2012,2.8
BHI-032,FIN-001,8,2012,2.5
BHI-032,FIN-001,8,2012,1.8
BHI-032,FIN-001,8,2012,1.8
BHI-032,FIN-002,8,2012,2.7
BHI-032,FIN-002,8,2012,2.7
BHI-032,FIN-001,8,2012,3
BHI-032,FIN-001,8,2012,7.6
BHI-032,FIN-001,8,2012,7.6
BHI-032,FIN-001,8,2012,8.1
BHI-032,FIN-003,8,2012,46.9
BHI-042,FIN-010,8,2012,5.3
BHI-042,FIN-011,8,2012,2.1
BHI-042,FIN-011,8,2012,1.5
BHI-042,FIN-010,8,2012,8.3
BHI-042,FIN-010,8,2012,11.6
BHI-042,FIN-010,8,2012,11.2
BHI-041,SEA-017,8,2012,1.755
BHI-041,SWE-022,8,2012,2.6799999999999997
BHI-041,SWE-022,8,2012,4.555
BHI-003,DEN-030,8,2012,8.2
BHI-003,DEN-100,8,2012,2.67
BHI-003,DEN-049,8,2012,5.4
BHI-003,DEN-104,8,2012,3
BHI-003,DEN-069,8,2012,14
BHI-003,DEN-068,8,2012,3.1
BHI-002,DEN-074,8,2012,4
BHI-026,SEA-010,8,2012,3.3133333333333335
BHI-029,SEA-012,8,2012,3.29
BHI-032,FIN-001,8,2012,1.8
BHI-032,FIN-002,8,2012,2.7
BHI-032,FIN-001,8,2012,7.6
BHI-021,POL-016,8,2012,4.39
BHI-021,POL-016,8,2012,4.8
BHI-003,DEN-014,8,2012,12
BHI-003,DEN-009,8,2012,6.2
BHI-003,DEN-101,8,2012,1.47
BHI-003,DEN-072,8,2012,3.9
BHI-002,DEN-008,8,2012,2.55
BHI-002,DEN-092,8,2012,1
BHI-028,EST-012,8,2012,1.6845
BHI-028,EST-012,8,2012,3.38875
BHI-028,EST-013,8,2012,3.133
BHI-028,EST-013,8,2012,7.578
BHI-028,EST-013,8,2012,7.928
BHI-032,FIN-004,8,2012,4
BHI-032,FIN-004,8,2012,5.8
BHI-032,FIN-004,8,2012,3.5
BHI-032,FIN-004,8,2012,3.7
BHI-032,FIN-004,8,2012,5.6
BHI-032,FIN-003,8,2012,5
BHI-032,FIN-003,8,2012,12
BHI-032,FIN-003,8,2012,12
BHI-032,FIN-003,8,2012,14
BHI-032,FIN-003,8,2012,12
BHI-032,FIN-003,8,2012,14
BHI-041,SEA-017,8,2012,2.29
BHI-021,POL-016,8,2012,4.39
BHI-021,POL-016,8,2012,4.8
BHI-021,SEA-009,8,2012,2.6
BHI-003,DEN-014,8,2012,12
BHI-003,DEN-009,8,2012,6.2
BHI-003,DEN-101,8,2012,1.47
BHI-003,DEN-042,8,2012,2.07
BHI-003,DEN-072,8,2012,3.9
BHI-002,DEN-008,8,2012,2.55
BHI-005,SWE-005,8,2012,1.25
BHI-002,DEN-092,8,2012,1
BHI-002,DEN-089,8,2012,31.75
BHI-028,EST-012,8,2012,4.08
BHI-028,EST-012,8,2012,5.106
BHI-028,EST-013,8,2012,2.836
BHI-028,EST-013,8,2012,3.27
BHI-028,EST-013,8,2012,6.415
BHI-013,SEA-006,8,2012,2.5166666666666666
BHI-013,SEA-006,8,2012,2.8733333333333335
BHI-015,SEA-007,8,2012,3.43
BHI-003,SEA-002,8,2012,1.3
BHI-003,DEN-080,8,2012,2.1
BHI-002,SEA-001,8,2012,0.7
BHI-002,SEA-001,8,2012,0.7
BHI-002,SEA-001,8,2012,0.4
BHI-002,SEA-001,8,2012,0.4
BHI-001,SEA-001,8,2012,0.3
BHI-001,SEA-001,8,2012,0.5
BHI-001,SEA-001,8,2012,0.5
BHI-001,SWE-003,8,2012,0.6
BHI-032,FIN-004,8,2012,3.4
BHI-032,FIN-004,8,2012,3.6
BHI-039,SWE-021,8,2012,2.3
BHI-039,SWE-020,8,2012,2.2
BHI-039,SWE-020,8,2012,2.1
BHI-039,SWE-021,8,2012,2.3
BHI-021,SEA-009,8,2012,2.145
BHI-003,DEN-080,8,2012,2.1
BHI-010,SEA-005,8,2012,1.9899999999999998
BHI-010,SEA-005,8,2012,2.216666666666667
BHI-010,SEA-005,8,2012,1.9899999999999998
BHI-010,SEA-005,8,2012,2.216666666666667
BHI-010,SEA-005,8,2012,1.9899999999999998
BHI-010,SEA-005,8,2012,2.2
BHI-018,POL-010,8,2012,1.69
BHI-018,POL-010,8,2012,2.7
BHI-029,SWE-011,8,2012,1.1
BHI-029,SWE-011,8,2012,3
BHI-010,SEA-005,8,2012,2.61
BHI-010,SEA-005,8,2012,2
BHI-010,GER-040,8,2012,2.75
BHI-013,GER-007,8,2012,58.5
BHI-013,GER-009,8,2012,24.5
BHI-013,GER-009,8,2012,31.7
BHI-008,GER-036,8,2012,1.33
BHI-010,GER-038,8,2012,1.5
BHI-013,GER-011,8,2012,14.3
BHI-013,GER-009,8,2012,14.4
BHI-008,GER-031,8,2012,1.97
BHI-008,GER-029,8,2012,3.82
BHI-008,GER-029,8,2012,3.21
BHI-013,GER-111,8,2012,6.6
BHI-008,SEA-004,8,2012,1.17
BHI-003,DEN-065,8,2012,7.86
BHI-003,GER-021,8,2012,7.86
BHI-008,DEN-065,8,2012,7.86
BHI-008,GER-021,8,2012,7.86
BHI-003,DEN-066,8,2012,3.11
BHI-003,GER-023,8,2012,3.11
BHI-008,DEN-066,8,2012,3.11
BHI-008,GER-023,8,2012,3.11
BHI-003,DEN-065,8,2012,9.05
BHI-003,DEN-016,8,2012,2
BHI-003,DEN-046,8,2012,1.21
BHI-003,DEN-052,8,2012,1.9949999999999999
BHI-001,SWE-004,8,2012,1.4666666666666668
BHI-001,SWE-004,8,2012,1.4666666666666668
BHI-001,SWE-004,8,2012,1.2
BHI-001,SWE-004,8,2012,1.2
BHI-001,SWE-004,8,2012,1.3
BHI-001,SWE-004,8,2012,1.3
BHI-001,SWE-003,8,2012,0.9500000000000001
BHI-001,SWE-003,8,2012,0.9500000000000001
BHI-001,SWE-003,8,2012,0.8
BHI-001,SWE-003,8,2012,0.8
BHI-001,SWE-001,8,2012,1.4666666666666668
BHI-001,SWE-001,8,2012,1.4666666666666668
BHI-001,SWE-001,8,2012,2.1666666666666665
BHI-001,SWE-001,8,2012,2.1666666666666665
BHI-001,SWE-003,8,2012,1.5
BHI-001,SWE-003,8,2012,1.5
BHI-001,SWE-001,8,2012,1.7333333333333334
BHI-001,SWE-001,8,2012,1.7333333333333334
BHI-001,SWE-025,8,2012,3.5749999999999997
BHI-001,SWE-025,8,2012,3.5749999999999997
BHI-029,SWE-011,8,2012,2.718
BHI-032,FIN-004,8,2012,2.118
BHI-032,FIN-004,8,2012,2.8
BHI-032,FIN-003,8,2012,5.3
BHI-032,FIN-004,8,2012,4.3
BHI-032,FIN-004,8,2012,4.3
BHI-032,FIN-004,8,2012,3.094
BHI-032,FIN-003,8,2012,6.8
BHI-032,FIN-003,8,2012,15
BHI-032,FIN-003,8,2012,15
BHI-032,FIN-003,8,2012,3.6
BHI-032,FIN-003,8,2012,3.6
BHI-038,FIN-009,8,2012,3.9
BHI-038,FIN-009,8,2012,3.1
BHI-042,FIN-011,8,2012,1.55
BHI-042,FIN-011,8,2012,1.2
BHI-042,FIN-011,8,2012,1.4
BHI-010,SEA-005,8,2012,2.61
BHI-010,SEA-005,8,2012,2
BHI-010,GER-040,8,2012,2.75
BHI-008,GER-036,8,2012,1.33
BHI-010,GER-038,8,2012,1.5
BHI-008,GER-031,8,2012,1.97
BHI-008,GER-029,8,2012,3.82
BHI-008,GER-029,8,2012,3.21
BHI-008,SEA-004,8,2012,1.17
BHI-007,SEA-004,8,2012,1.2966666666666666
BHI-003,DEN-065,8,2012,7.86
BHI-003,GER-021,8,2012,7.86
BHI-008,DEN-065,8,2012,7.86
BHI-008,GER-021,8,2012,7.86
BHI-003,DEN-066,8,2012,3.11
BHI-003,GER-023,8,2012,3.11
BHI-008,DEN-066,8,2012,3.11
BHI-008,GER-023,8,2012,3.11
BHI-003,DEN-065,8,2012,9.05
BHI-003,DEN-103,8,2012,2.4966666666666666
BHI-003,DEN-102,8,2012,1.6633333333333333
BHI-003,DEN-016,8,2012,2
BHI-003,DEN-046,8,2012,1.21
BHI-003,DEN-052,8,2012,1.9949999999999999
BHI-003,DEN-105,8,2012,1.1
BHI-003,DEN-084,8,2012,1.35
BHI-003,DEN-084,8,2012,1.5
BHI-028,EST-012,8,2012,3.4085714285714284
BHI-028,EST-012,8,2012,3.2958823529411765
BHI-032,FIN-004,8,2012,2.118
BHI-032,FIN-004,8,2012,4.3
BHI-032,FIN-004,8,2012,3.094
BHI-032,FIN-003,8,2012,15
BHI-032,FIN-003,8,2012,3.6
BHI-042,FIN-011,8,2012,1.55
BHI-042,FIN-011,8,2012,1.2
BHI-042,FIN-011,8,2012,1.4
BHI-013,GER-111,8,2012,37.3
BHI-013,GER-111,8,2012,27.9
BHI-003,DEN-060,8,2012,3.2
BHI-003,DEN-027,8,2012,5.6
BHI-029,SWE-024,8,2012,11.6
BHI-029,SWE-024,8,2012,11.6
BHI-030,SEA-012,8,2012,3.28
BHI-034,SEA-013,8,2012,5.388
BHI-034,EST-005,8,2012,6.841
BHI-032,FIN-002,8,2012,3.3
BHI-032,FIN-002,8,2012,3.3
BHI-032,FIN-001,8,2012,7.4
BHI-032,FIN-001,8,2012,7.4
BHI-032,FIN-001,8,2012,5.8
BHI-034,SEA-013,8,2012,3.262
BHI-032,FIN-001,8,2012,3.1
BHI-032,FIN-001,8,2012,3.1
BHI-032,FIN-004,8,2012,3.2
BHI-032,FIN-004,8,2012,4.7
BHI-032,SEA-013,8,2012,3.988
BHI-032,FIN-004,8,2012,3.0060000000000002
BHI-038,FIN-008,8,2012,6.5
BHI-038,FIN-008,8,2012,6.8
BHI-042,FIN-011,8,2012,1.5
BHI-042,FIN-011,8,2012,3.6
BHI-042,FIN-010,8,2012,14
BHI-042,FIN-010,8,2012,10.7
BHI-042,FIN-010,8,2012,4.8
BHI-042,FIN-010,8,2012,6.2
